CustomerID,LastPurchaseDate,Frequency,Monetary,Recency,R_Score,F_Score,M_Score
16369.0,2011-11-21T16:25:00.000,3,1553.66,18,3,1,3
12631.0,2011-10-13T13:53:00.000,1,640.5000000000002,57,2,1,2
13959.0,2011-09-21T15:06:00.000,3,598.2,79,2,1,2
15988.0,2011-11-20T13:23:00.000,1,158.03000000000003,19,3,1,1
13408.0,2011-12-08T09:05:00.000,62,28117.039999999994,1,3,3,3
12798.0,2011-11-29T15:52:00.000,3,6977.039999999999,10,3,1,3
15054.0,2011-11-27T15:02:00.000,2,302.0999999999999,12,3,1,2
14375.0,2011-06-07T13:44:00.000,1,257.67999999999995,185,1,1,1
16395.0,2011-10-10T12:50:00.000,5,1486.9,60,2,2,3
16641.0,2011-08-26T12:49:00.000,1,231.10000000000002,105,1,1,1
13745.0,2011-06-30T16:43:00.000,1,300.03999999999996,162,1,1,2
13058.0,2011-11-15T12:43:00.000,3,271.4,24,3,1,1
13922.0,2010-12-23T10:38:00.000,1,172.24999999999997,351,1,1,1
17630.0,2011-06-23T11:58:00.000,2,503.5999999999999,169,1,1,2
17222.0,2011-10-05T13:58:00.000,1,354.15,65,2,1,2
16784.0,2011-11-20T12:20:00.000,1,107.6,19,3,1,1
13230.0,2011-12-05T16:03:00.000,14,2806.9699999999993,4,3,2,3
14837.0,2011-09-11T10:58:00.000,4,1649.5,89,2,1,3
14432.0,2011-11-30T08:04:00.000,6,2255.5099999999998,9,3,2,3
16235.0,2011-10-30T10:56:00.000,5,867.31,40,2,2,2
14978.0,2011-09-28T13:07:00.000,5,1931.4199999999994,72,2,2,3
13313.0,2011-11-17T16:48:00.000,5,1555.3200000000002,22,3,2,3
17590.0,2011-12-07T12:55:00.000,3,1479.2199999999996,2,3,1,3
16811.0,2011-12-05T11:39:00.000,2,547.0699999999999,4,3,1,2
12457.0,2011-10-04T13:13:00.000,7,2363.2299999999996,66,2,2,3
16872.0,2011-09-23T16:05:00.000,3,680.02,77,2,1,2
13761.0,2011-10-20T14:01:00.000,2,1070.65,50,2,1,3
13462.0,2011-04-01T11:20:00.000,1,151.5,252,1,1,1
16529.0,2011-06-02T17:23:00.000,1,455.25,190,1,1,2
15361.0,2010-12-13T09:52:00.000,1,418.9200000000001,361,1,1,2
12418.0,2011-08-19T11:08:00.000,1,668.5799999999997,112,1,1,2
14929.0,2011-11-07T17:21:00.000,1,223.88,32,2,1,1
16379.0,2011-12-05T15:38:00.000,4,2157.4,4,3,1,3
15334.0,2011-07-06T11:22:00.000,3,351.66999999999996,156,1,1,2
17047.0,2011-09-15T13:27:00.000,3,1100.8999999999999,85,2,1,3
13726.0,2011-11-01T10:49:00.000,2,1079.6599999999999,38,2,1,3
13045.0,2011-09-01T15:04:00.000,1,305.28,99,1,1,2
15069.0,2011-06-13T14:16:00.000,1,1109.5300000000007,179,1,1,3
17581.0,2011-12-09T12:21:00.000,25,11045.039999999999,0,3,3,3
13184.0,2011-11-25T12:02:00.000,10,1701.2900000000002,14,3,2,3
15150.0,2011-11-22T12:52:00.000,10,5314.47,17,3,2,3
14866.0,2011-11-29T11:45:00.000,12,14389.899999999998,10,3,2,3
12955.0,2011-12-08T16:29:00.000,11,4757.16,1,3,2,3
13647.0,2011-11-30T12:00:00.000,4,1678.1200000000001,9,3,1,3
16565.0,2010-12-10T15:21:00.000,1,173.7,364,1,1,1
15628.0,2011-12-05T10:24:00.000,9,2870.24,4,3,2,3
18064.0,2011-07-29T16:39:00.000,2,814.0,133,1,1,2
16043.0,2011-11-02T12:50:00.000,4,773.99,37,2,1,2
14651.0,2011-10-03T15:52:00.000,2,654.5999999999999,67,2,1,2
12651.0,2011-01-09T12:46:00.000,1,114.00000000000003,334,1,1,1
15148.0,2011-11-29T08:21:00.000,1,301.28999999999996,10,3,1,2
14520.0,2011-12-08T09:46:00.000,2,270.6,1,3,1,1
15918.0,2011-06-02T11:42:00.000,2,334.22999999999996,190,1,1,2
14830.0,2011-10-17T14:29:00.000,1,197.13,53,2,1,1
17707.0,2011-06-07T15:03:00.000,2,152.4,185,1,1,1
15215.0,2011-10-24T11:41:00.000,3,734.94,46,2,1,2
17205.0,2011-10-17T12:46:00.000,1,384.08,53,2,1,2
13694.0,2011-12-06T09:32:00.000,50,65039.619999999995,3,3,3,3
16880.0,2011-11-09T11:33:00.000,7,1519.0800000000004,30,3,2,3
17829.0,2011-02-14T12:46:00.000,1,889.24,298,1,1,2
16422.0,2011-11-22T14:00:00.000,51,34684.4,17,3,3,3
18037.0,2011-07-08T13:39:00.000,6,70.02,154,1,2,1
16419.0,2011-08-19T12:33:00.000,6,972.23,112,1,2,2
13411.0,2011-08-24T13:57:00.000,1,213.55000000000004,107,1,1,1
13082.0,2011-08-05T16:16:00.000,9,3613.6299999999997,126,1,2,3
13877.0,2011-09-14T15:49:00.000,1,117.24000000000001,86,2,1,1
14377.0,2011-06-01T13:32:00.000,2,617.05,191,1,1,2
12458.0,2011-09-29T15:25:00.000,2,947.4000000000001,71,2,1,2
16147.0,2011-07-29T09:57:00.000,1,375.0,133,1,1,2
12603.0,2011-11-18T10:42:00.000,1,739.1999999999999,21,3,1,2
12435.0,2011-09-21T09:06:00.000,2,7829.889999999999,79,2,1,3
17303.0,2010-12-13T13:32:00.000,1,250.03999999999994,361,1,1,1
14924.0,2011-04-08T09:25:00.000,1,310.05,245,1,1,2
15264.0,2011-10-06T13:49:00.000,1,393.74000000000007,64,2,1,2
13182.0,2011-10-25T13:46:00.000,1,121.17999999999999,45,2,1,1
15857.0,2011-11-21T12:18:00.000,1,297.0,18,3,1,1
12710.0,2011-09-04T12:00:00.000,3,1149.0200000000004,96,1,1,3
15916.0,2011-11-23T13:46:00.000,8,1528.09,16,3,2,3
17173.0,2011-12-04T14:40:00.000,8,3766.6000000000004,5,3,2,3
12939.0,2011-10-06T14:33:00.000,8,11581.800000000001,64,2,2,3
15570.0,2011-12-02T14:47:00.000,12,4165.5199999999995,7,3,2,3
12999.0,2011-05-27T13:24:00.000,3,455.87999999999994,196,1,1,2
16897.0,2011-02-13T15:02:00.000,2,289.7800000000001,299,1,1,1
17652.0,2011-11-14T12:55:00.000,12,4867.72,25,3,2,3
15679.0,2011-11-15T16:19:00.000,4,781.2799999999997,24,3,1,2
12518.0,2011-12-09T10:13:00.000,5,2056.8900000000003,0,3,2,3
12881.0,2011-03-09T11:44:00.000,1,298.0,275,1,1,1
16143.0,2011-12-06T14:13:00.000,6,2424.94,3,3,2,3
14305.0,2011-09-29T15:29:00.000,3,1858.96,71,2,1,3
15400.0,2011-09-08T13:57:00.000,5,716.2,92,1,2,2
12912.0,2011-12-07T08:55:00.000,5,1662.3000000000002,2,3,2,3
13501.0,2011-02-24T18:59:00.000,1,1340.3199999999997,288,1,1,3
16516.0,2011-11-09T14:59:00.000,1,101.7,30,3,1,1
15007.0,2011-07-03T16:00:00.000,1,156.91000000000003,159,1,1,1
13162.0,2011-08-09T15:59:00.000,4,1688.29,122,1,1,3
15379.0,2011-06-23T13:13:00.000,7,3703.290000000001,169,1,2,3
13708.0,2011-03-13T13:46:00.000,1,296.87999999999994,271,1,1,1
12715.0,2011-08-25T15:22:00.000,1,353.85999999999996,106,1,1,2
13428.0,2011-11-29T14:20:00.000,1,218.46999999999994,10,3,1,1
12945.0,2011-02-24T14:15:00.000,1,462.95000000000005,288,1,1,2
14159.0,2011-11-20T12:36:00.000,11,4693.009999999999,19,3,2,3
15549.0,2011-09-23T16:22:00.000,3,1693.2599999999998,77,2,1,3
15021.0,2011-12-01T11:53:00.000,9,1914.8199999999997,8,3,2,3
16866.0,2011-07-22T10:06:00.000,3,207.74,140,1,1,1
14250.0,2011-12-02T14:30:00.000,3,1904.0500000000006,7,3,1,3
17846.0,2011-09-15T15:20:00.000,1,2033.1,85,2,1,3
14057.0,2011-11-16T10:32:00.000,17,6217.960000000001,23,3,2,3
15821.0,2011-10-26T15:48:00.000,2,570.96,44,2,1,2
16200.0,2011-12-05T14:40:00.000,2,1080.62,4,3,1,3
12743.0,2011-07-28T16:21:00.000,2,546.43,134,1,1,2
17534.0,2011-10-17T12:47:00.000,1,223.36,53,2,1,1
12514.0,2011-03-17T16:38:00.000,1,1017.6800000000002,267,1,1,3
18094.0,2011-09-19T09:28:00.000,7,3017.3,81,2,2,3
17334.0,2011-02-10T14:59:00.000,2,307.02000000000004,302,1,1,2
12845.0,2011-03-17T13:34:00.000,4,354.09,267,1,1,2
12506.0,2011-04-21T08:54:00.000,1,73.50000000000003,232,1,1,1
14958.0,2011-07-15T14:20:00.000,3,499.67999999999995,147,1,1,2
18240.0,2011-10-24T13:06:00.000,1,422.58000000000004,46,2,1,2
12831.0,2011-03-22T13:02:00.000,1,215.05,262,1,1,1
13893.0,2011-02-15T11:30:00.000,1,821.1,297,1,1,2
16284.0,2011-11-08T16:12:00.000,2,823.97,31,2,1,2
13880.0,2011-11-18T13:44:00.000,13,3219.7699999999995,21,3,2,3
18179.0,2011-11-30T16:23:00.000,6,1793.17,9,3,2,3
14740.0,2011-05-26T18:17:00.000,3,1448.21,197,1,1,3
13405.0,2011-09-26T17:01:00.000,3,572.451,74,2,1,2
17572.0,2011-09-29T17:53:00.000,4,226.75,71,2,1,1
15158.0,2011-10-25T13:53:00.000,1,401.4000000000001,45,2,1,2
16978.0,2011-09-23T12:50:00.000,1,344.33,77,2,1,2
12886.0,2011-10-03T10:09:00.000,2,1378.4,67,2,1,3
14234.0,2011-11-17T17:53:00.000,4,775.4600000000003,22,3,1,2
14544.0,2011-11-15T15:06:00.000,2,2024.4500000000003,24,3,1,3
13821.0,2011-07-18T09:49:00.000,2,385.63999999999993,144,1,1,2
18018.0,2011-08-23T17:37:00.000,2,122.13999999999999,108,1,1,1
16287.0,2011-06-23T09:08:00.000,1,142.5,169,1,1,1
17265.0,2011-07-24T10:49:00.000,2,562.8999999999999,138,1,1,2
15673.0,2011-09-12T16:12:00.000,4,2881.0200000000004,88,2,1,3
13656.0,2011-06-28T10:31:00.000,2,379.6500000000001,164,1,1,2
13807.0,2010-12-07T15:48:00.000,1,112.6,367,1,1,1
17908.0,2010-12-01T11:45:00.000,1,243.2799999999999,373,1,1,1
13391.0,2011-05-20T10:50:00.000,1,59.8,203,1,1,1
14622.0,2011-06-08T12:42:00.000,1,320.58,184,1,1,2
17670.0,2011-04-26T09:12:00.000,1,205.7,227,1,1,1
15804.0,2011-12-09T12:31:00.000,13,4206.389999999999,0,3,2,3
14562.0,2011-12-06T11:05:00.000,18,5074.769999999999,3,3,2,3
14709.0,2011-11-24T15:41:00.000,13,4921.040000000001,15,3,2,3
14238.0,2011-01-17T14:40:00.000,1,146.85,326,1,1,1
17625.0,2011-11-21T13:36:00.000,4,2046.9999999999998,18,3,1,3
15601.0,2011-11-28T15:15:00.000,14,6776.560000000001,11,3,2,3
17463.0,2011-11-23T13:40:00.000,5,1896.4099999999999,16,3,2,3
14016.0,2011-07-01T11:29:00.000,4,4341.21,161,1,1,3
14716.0,2011-10-27T17:29:00.000,2,329.68,43,2,1,2
13165.0,2011-10-24T15:05:00.000,2,1021.4799999999999,46,2,1,3
15729.0,2011-05-11T12:36:00.000,1,85.0,212,1,1,1
15316.0,2011-01-17T11:34:00.000,1,165.0,326,1,1,1
16316.0,2011-10-06T13:48:00.000,8,2938.91,64,2,2,3
14714.0,2011-11-15T13:07:00.000,1,160.19,24,3,1,1
17935.0,2011-07-24T13:18:00.000,2,145.79,138,1,1,1
16386.0,2011-11-11T12:28:00.000,2,317.2,28,3,1,2
16552.0,2011-04-11T10:04:00.000,2,379.73,242,1,1,2
17724.0,2011-09-29T15:26:00.000,3,1033.0,71,2,1,3
18045.0,2011-10-25T13:07:00.000,1,189.39999999999995,45,2,1,1
14569.0,2011-12-08T14:58:00.000,1,227.39,1,3,1,1
16363.0,2011-10-17T14:14:00.000,1,109.36000000000001,53,2,1,1
12827.0,2011-12-04T12:17:00.000,3,430.15,5,3,1,2
16764.0,2011-12-06T11:41:00.000,13,2799.25,3,3,2,3
15508.0,2011-06-03T15:43:00.000,6,1000.2700000000001,189,1,2,3
14583.0,2011-12-04T12:32:00.000,5,1052.5500000000002,5,3,2,3
18116.0,2011-10-03T11:00:00.000,8,1418.0299999999997,67,2,2,3
15483.0,2011-07-01T13:07:00.000,4,233.81000000000006,161,1,1,1
16245.0,2011-11-16T10:14:00.000,3,1413.6599999999999,23,3,1,3
17126.0,2011-07-10T13:52:00.000,5,1004.75,152,1,2,3
17075.0,2011-11-22T11:58:00.000,4,834.1199999999999,17,3,1,2
12500.0,2011-11-16T16:20:00.000,11,4257.82,23,3,2,3
18262.0,2011-07-22T16:04:00.000,1,149.48,140,1,1,1
18161.0,2011-11-24T16:40:00.000,5,1618.69,15,3,2,3
13876.0,2011-10-07T10:22:00.000,1,122.69999999999999,63,2,1,1
16523.0,2011-12-08T09:06:00.000,21,9418.470000000001,1,3,3,3
17723.0,2011-08-04T18:37:00.000,6,3276.4,127,1,2,3
15645.0,2011-11-21T11:55:00.000,1,612.0099999999998,18,3,1,2
14346.0,2011-08-11T09:47:00.000,2,1021.5800000000002,120,1,1,3
14373.0,2010-12-16T15:40:00.000,1,76.55,358,1,1,1
12882.0,2011-11-30T16:18:00.000,2,1463.04,9,3,1,3
16172.0,2011-09-05T13:22:00.000,5,1140.21,95,1,2,3
17426.0,2011-12-01T18:07:00.000,6,5037.259999999999,8,3,2,3
13032.0,2011-10-18T15:54:00.000,2,1010.18,52,2,1,3
16960.0,2011-11-01T11:35:00.000,3,507.05000000000007,38,2,1,2
16933.0,2011-12-08T12:54:00.000,2,563.2300000000001,1,3,1,2
15986.0,2011-11-09T15:17:00.000,1,168.12,30,3,1,1
13832.0,2011-11-20T15:36:00.000,1,52.199999999999996,19,3,1,1
15744.0,2011-09-23T09:52:00.000,1,34.8,77,2,1,1
16739.0,2011-06-16T09:17:00.000,1,323.00000000000006,176,1,1,2
18009.0,2011-04-18T13:36:00.000,1,257.34000000000003,235,1,1,1
16261.0,2011-11-22T17:23:00.000,4,746.8300000000002,17,3,1,2
15955.0,2011-11-15T14:15:00.000,14,4416.260000000001,24,3,2,3
12381.0,2011-12-05T12:44:00.000,5,1845.31,4,3,2,3
17230.0,2011-03-20T16:12:00.000,8,3638.4100000000003,264,1,2,3
15933.0,2011-11-18T13:14:00.000,3,1107.46,21,3,1,3
14608.0,2011-12-05T16:52:00.000,4,1785.15,4,3,1,3
17491.0,2011-12-08T16:18:00.000,10,3558.8700000000003,1,3,2,3
16690.0,2011-09-28T15:02:00.000,2,225.58,72,2,1,1
16115.0,2011-11-30T11:32:00.000,8,1667.97,9,3,2,3
12877.0,2011-12-06T10:30:00.000,12,1535.7700000000002,3,3,2,3
16949.0,2011-12-06T11:07:00.000,6,1286.27,3,3,2,3
14462.0,2011-10-04T15:55:00.000,11,2004.02,66,2,2,3
13579.0,2011-11-25T08:41:00.000,2,467.03999999999996,14,3,1,2
14030.0,2011-11-21T16:48:00.000,8,2360.09,18,3,2,3
15392.0,2011-12-05T11:01:00.000,4,1535.5300000000002,4,3,1,3
13017.0,2011-12-02T15:53:00.000,1,204.0,7,3,1,1
15018.0,2011-11-01T12:47:00.000,3,496.21,38,2,1,2
18183.0,2011-04-26T15:26:00.000,2,632.07,227,1,1,2
14453.0,2011-06-02T14:15:00.000,1,119.93000000000002,190,1,1,1
14554.0,2011-11-29T16:44:00.000,4,2381.04,10,3,1,3
17947.0,2011-11-02T13:05:00.000,1,176.68,37,2,1,1
12354.0,2011-04-21T13:11:00.000,1,1079.4,232,1,1,3
13787.0,2011-09-25T12:06:00.000,2,309.04,75,2,1,2
14893.0,2011-11-30T12:31:00.000,2,1237.8500000000004,9,3,1,3
14081.0,2011-02-10T16:17:00.000,2,934.5199999999998,302,1,1,2
14995.0,2011-11-01T11:39:00.000,2,233.23000000000002,38,2,1,1
16824.0,2011-11-24T12:38:00.000,2,460.64,15,3,1,2
15025.0,2011-11-06T15:20:00.000,1,377.01,33,2,1,2
16657.0,2011-11-30T11:48:00.000,4,933.6200000000001,9,3,1,2
13341.0,2011-03-24T09:50:00.000,1,775.8499999999999,260,1,1,2
15280.0,2011-06-20T17:14:00.000,1,113.12,172,1,1,1
12477.0,2011-11-17T09:51:00.000,6,13219.74,22,3,2,3
15517.0,2011-04-20T14:02:00.000,1,267.03000000000003,233,1,1,1
15640.0,2011-12-05T14:35:00.000,15,12515.660000000003,4,3,2,3
13078.0,2011-12-06T15:36:00.000,26,12627.94,3,3,3,3
14227.0,2011-11-13T15:48:00.000,10,3350.96,26,3,2,3
16463.0,2011-11-18T14:01:00.000,4,1422.4,21,3,1,3
13140.0,2011-08-23T15:33:00.000,3,423.72,108,1,1,2
12507.0,2011-07-28T17:09:00.000,3,1304.81,134,1,1,3
14219.0,2011-12-05T16:23:00.000,1,89.94,4,3,1,1
12359.0,2011-10-13T12:47:00.000,4,6372.580000000001,57,2,1,3
15812.0,2011-08-24T14:19:00.000,5,1801.14,107,1,2,3
15907.0,2011-12-06T12:21:00.000,3,967.4499999999999,3,3,1,2
16988.0,2011-12-04T16:02:00.000,1,126.12,5,3,1,1
15164.0,2011-10-02T12:05:00.000,3,843.0499999999998,68,2,1,2
16479.0,2011-11-29T13:40:00.000,2,300.83000000000004,10,3,1,2
16008.0,2011-11-16T10:32:00.000,3,478.78,23,3,1,2
12915.0,2011-07-14T11:34:00.000,2,363.65,148,1,1,2
15727.0,2011-11-23T12:36:00.000,7,5178.96,16,3,2,3
17069.0,2011-11-11T17:13:00.000,9,2709.7,28,3,2,3
14071.0,2011-12-06T12:27:00.000,8,1438.8200000000002,3,3,2,3
17290.0,2011-12-06T12:38:00.000,2,525.2399999999999,3,3,1,2
17388.0,2011-09-23T10:31:00.000,4,1259.5600000000002,77,2,1,3
12936.0,2011-11-22T17:32:00.000,4,1063.9,17,3,1,3
15208.0,2011-12-08T17:24:00.000,5,870.12,1,3,2,2
17377.0,2011-11-16T11:17:00.000,20,4100.92,23,3,3,3
17164.0,2011-11-07T09:14:00.000,7,2467.35,32,2,2,3
13050.0,2011-11-25T09:18:00.000,17,5836.86,14,3,2,3
17496.0,2010-12-16T08:39:00.000,1,271.04999999999995,358,1,1,1
15787.0,2011-11-13T14:55:00.000,3,948.05,26,3,1,2
14653.0,2011-12-08T13:45:00.000,7,1947.55,1,3,2,3
12565.0,2011-02-24T10:34:00.000,1,145.92,288,1,1,1
16462.0,2011-09-27T10:24:00.000,3,136.0,73,2,1,1
15219.0,2011-06-16T16:57:00.000,1,305.75,176,1,1,2
16625.0,2011-03-10T12:50:00.000,1,333.08000000000004,274,1,1,2
17376.0,2011-09-30T12:36:00.000,2,203.2,70,2,1,1
18213.0,2011-04-17T10:21:00.000,1,232.48000000000002,236,1,1,1
16447.0,2011-07-27T12:45:00.000,1,259.0099999999998,135,1,1,1
18108.0,2011-03-30T13:56:00.000,1,271.0,254,1,1,1
15184.0,2011-11-10T13:41:00.000,2,406.76,29,3,1,2
15220.0,2011-10-19T12:39:00.000,6,1778.9600000000003,51,2,2,3
18241.0,2011-11-30T12:10:00.000,17,2073.09,9,3,2,3
13098.0,2011-12-08T14:14:00.000,28,28882.440000000002,1,3,3,3
17685.0,2011-11-23T11:36:00.000,7,3191.53,16,3,2,3
13860.0,2011-12-08T12:57:00.000,5,1245.8999999999999,1,3,2,3
13631.0,2011-09-01T09:57:00.000,11,3070.42,99,1,2,3
13731.0,2011-05-04T14:33:00.000,2,610.5899999999999,219,1,1,2
16745.0,2011-09-14T11:58:00.000,17,7194.299999999999,86,2,2,3
17835.0,2011-12-07T11:48:00.000,3,350.64,2,3,1,2
14107.0,2011-10-19T12:12:00.000,7,2703.2299999999996,51,2,2,3
17940.0,2011-10-21T13:27:00.000,10,4106.4400000000005,49,2,2,3
13311.0,2011-12-05T12:55:00.000,2,598.57,4,3,1,2
15533.0,2011-11-20T15:35:00.000,3,807.5699999999999,19,3,1,2
17109.0,2011-11-10T16:59:00.000,6,885.0400000000001,29,3,2,2
13118.0,2011-11-20T12:46:00.000,5,1197.8100000000002,19,3,2,3
15998.0,2011-11-03T12:45:00.000,5,3089.9700000000003,36,2,2,3
17795.0,2011-06-13T12:36:00.000,2,350.39000000000004,179,1,1,2
13282.0,2011-11-21T15:33:00.000,3,1132.14,18,3,1,3
17789.0,2011-03-03T13:14:00.000,1,225.9,281,1,1,1
13299.0,2011-03-16T12:55:00.000,1,142.5,268,1,1,1
16878.0,2011-09-16T17:39:00.000,1,13.3,84,2,1,1
13470.0,2011-09-01T14:57:00.000,2,165.0,99,1,1,1
14020.0,2011-11-23T09:22:00.000,2,642.8,16,3,1,2
15408.0,2011-03-20T15:02:00.000,1,267.17999999999995,264,1,1,1
17133.0,2011-11-24T12:27:00.000,7,4892.24,15,3,2,3
15033.0,2011-12-05T12:40:00.000,10,2586.6700000000005,4,3,2,3
12684.0,2011-12-02T09:53:00.000,7,2283.63,7,3,2,3
14472.0,2011-08-28T11:01:00.000,8,1936.84,103,1,2,3
13960.0,2011-11-18T15:27:00.000,2,230.22,21,3,1,1
16652.0,2011-10-12T09:38:00.000,7,6773.97,58,2,2,3
13189.0,2011-11-21T10:39:00.000,2,260.68,18,3,1,1
15381.0,2011-05-10T11:55:00.000,2,596.85,213,1,1,2
16545.0,2011-06-28T10:37:00.000,1,339.3,164,1,1,2
15528.0,2011-03-30T16:14:00.000,1,229.32999999999993,254,1,1,1
13951.0,2011-06-16T16:43:00.000,3,674.4499999999999,176,1,1,2
16984.0,2011-09-12T13:43:00.000,2,4481.349999999998,88,2,1,3
15965.0,2011-11-22T16:44:00.000,4,845.6399999999999,17,3,1,2
13431.0,2011-10-03T13:49:00.000,2,1269.1,67,2,1,3
16969.0,2011-10-31T13:12:00.000,3,650.4099999999999,39,2,1,2
15882.0,2011-05-25T11:35:00.000,4,516.36,198,1,1,2
14629.0,2011-12-05T16:55:00.000,2,959.0099999999995,4,3,1,2
14139.0,2011-10-24T13:34:00.000,1,415.81999999999994,46,2,1,2
13030.0,2011-11-28T14:30:00.000,2,799.4799999999999,11,3,1,2
13043.0,2011-03-11T14:52:00.000,1,516.4200000000001,273,1,1,2
14647.0,2011-05-22T13:40:00.000,1,243.21999999999994,201,1,1,1
14180.0,2011-11-29T10:56:00.000,25,4748.5199999999995,10,3,3,3
13969.0,2011-12-02T15:11:00.000,18,9053.939999999999,7,3,2,3
14696.0,2011-12-05T13:43:00.000,7,2078.95,4,3,2,3
12607.0,2011-10-10T16:06:00.000,1,1579.51,60,2,1,3
16807.0,2011-07-20T12:00:00.000,3,1121.59,142,1,1,3
12757.0,2011-11-24T12:30:00.000,13,7857.1,15,3,2,3
17460.0,2011-09-06T15:04:00.000,6,622.43,94,1,2,2
12434.0,2011-09-16T12:38:00.000,2,806.1399999999999,84,2,1,2
16771.0,2011-11-06T13:28:00.000,5,2246.81,33,2,2,3
13101.0,2011-04-19T14:37:00.000,1,101.18999999999998,234,1,1,1
15830.0,2011-11-02T10:40:00.000,1,576.0,37,2,1,2
13365.0,2011-11-06T12:36:00.000,2,2225.37,33,2,1,3
14371.0,2011-02-17T16:35:00.000,1,100.5,295,1,1,1
12374.0,2011-11-14T15:37:00.000,1,742.93,25,3,1,2
13831.0,2011-11-23T15:41:00.000,6,2202.99,16,3,2,3
13835.0,2011-11-14T15:37:00.000,4,834.5700000000002,25,3,1,2
13103.0,2011-10-31T09:38:00.000,1,243.94,39,2,1,1
12812.0,2011-10-26T09:54:00.000,1,229.63999999999993,44,2,1,1
17920.0,2011-12-05T14:29:00.000,17,4204.1,4,3,2,3
15129.0,2011-10-20T14:40:00.000,11,3447.4,50,2,2,3
13090.0,2011-12-01T12:39:00.000,14,8910.82,8,3,2,3
12971.0,2011-12-06T12:20:00.000,86,11189.91,3,3,3,3
12947.0,2011-07-19T10:06:00.000,6,1603.9900000000002,143,1,2,3
17084.0,2011-11-04T14:54:00.000,2,2949.75,35,2,1,3
16689.0,2011-09-25T11:39:00.000,2,422.59999999999997,75,2,1,2
14603.0,2011-03-10T10:27:00.000,1,660.0,274,1,1,2
16877.0,2011-11-27T13:47:00.000,6,853.72,12,3,2,2
15399.0,2011-12-08T13:04:00.000,3,815.77,1,3,1,2
15319.0,2011-03-01T12:48:00.000,1,204.5,283,1,1,1
13242.0,2011-08-19T12:53:00.000,3,270.4,112,1,1,1
17353.0,2011-08-02T17:19:00.000,2,1740.0,129,1,1,3
12785.0,2010-12-10T13:48:00.000,1,311.95,364,1,1,2
13339.0,2011-05-23T08:31:00.000,1,860.1200000000002,200,1,1,2
13308.0,2011-11-17T09:31:00.000,3,1385.51,22,3,1,3
16123.0,2011-10-19T09:18:00.000,1,307.78,51,2,1,2
14744.0,2011-11-23T12:51:00.000,7,1099.98,16,3,2,3
14916.0,2011-09-30T09:20:00.000,4,1268.9799999999998,70,2,1,3
16668.0,2011-11-24T17:43:00.000,6,306.71999999999997,15,3,2,2
12384.0,2011-11-11T08:39:00.000,2,585.27,28,3,1,2
13690.0,2011-10-11T15:03:00.000,1,172.25,59,2,1,1
15066.0,2011-10-17T13:25:00.000,1,893.59,53,2,1,2
15415.0,2011-01-30T14:13:00.000,1,572.8099999999998,313,1,1,2
17827.0,2011-12-04T15:00:00.000,5,1995.4600000000003,5,3,2,3
13587.0,2011-10-07T12:31:00.000,1,712.4,63,2,1,2
16882.0,2011-10-04T10:42:00.000,3,705.1199999999999,66,2,1,2
14390.0,2011-11-29T13:49:00.000,9,4652.82,10,3,2,3
18261.0,2011-10-27T15:36:00.000,2,324.24,43,2,1,2
16848.0,2011-10-18T08:42:00.000,1,281.42,52,2,1,1
16083.0,2011-08-31T10:47:00.000,2,1317.6200000000001,100,1,1,3
13826.0,2011-06-16T13:48:00.000,1,189.5,176,1,1,1
13570.0,2011-04-10T13:36:00.000,1,239.49000000000004,243,1,1,1
16765.0,2011-02-18T15:41:00.000,1,34.0,294,1,1,1
15543.0,2011-02-24T15:26:00.000,1,127.85999999999999,288,1,1,1
13814.0,2011-09-08T13:48:00.000,2,1579.12,92,1,1,3
12579.0,2011-09-22T17:15:00.000,1,440.41999999999996,78,2,1,2
12863.0,2011-10-18T14:15:00.000,1,521.2,52,2,1,2
17512.0,2011-11-11T12:11:00.000,10,2924.9899999999993,28,3,2,3
17646.0,2011-05-04T13:17:00.000,3,1008.3900000000001,219,1,1,3
12360.0,2011-10-18T15:22:00.000,3,2662.06,52,2,1,3
17682.0,2011-11-29T15:59:00.000,6,2474.33,10,3,2,3
14796.0,2011-12-08T15:31:00.000,17,8022.49,1,3,2,3
14364.0,2011-08-23T11:01:00.000,8,3717.35,108,1,2,3
16185.0,2011-11-23T09:41:00.000,2,529.41,16,3,1,2
15187.0,2011-12-08T11:56:00.000,16,4777.18,1,3,2,3
14245.0,2011-05-04T08:40:00.000,2,1693.4499999999998,219,1,1,3
14951.0,2011-09-21T15:15:00.000,1,311.69000000000005,79,2,1,2
16971.0,2011-11-01T15:06:00.000,1,357.20999999999987,38,2,1,2
15344.0,2011-12-09T10:45:00.000,3,563.94,0,3,1,2
14861.0,2011-10-18T12:54:00.000,1,125.79000000000002,52,2,1,1
14699.0,2011-05-09T14:54:00.000,1,109.12999999999998,214,1,1,1
17237.0,2011-11-28T15:02:00.000,2,314.69,11,3,1,2
18193.0,2011-06-27T13:58:00.000,1,243.76000000000005,165,1,1,1
13474.0,2011-04-17T13:53:00.000,1,229.58999999999997,236,1,1,1
17297.0,2011-11-22T14:43:00.000,1,131.78000000000006,17,3,1,1
14946.0,2011-11-25T13:33:00.000,1,100.9,14,3,1,1
15712.0,2011-11-30T14:09:00.000,5,1072.36,9,3,2,3
13028.0,2011-11-17T11:10:00.000,2,661.3199999999999,22,3,1,2
